statecode,county,eq_site_limit,hu_site_limit,fl_site_limit
FL,MARION COUNTY,0,1894708.31,0
FL,MARION COUNTY,0,6283940.04,0
FL,MARION COUNTY,0,295026.35,0
FL,MARION COUNTY,0,521859.45,0
FL,MARION COUNTY,0,28056.6,0
FL,MARION COUNTY,0,15828.41,0
FL,GILCHRIST COUNTY,482400,482400,482400
FL,GILCHRIST COUNTY,292500,292500,292500
FL,LEVY COUNTY,391927.5,391927.5,0
FL,LEVY COUNTY,0,235460.77,0
FL,LEVY COUNTY,0,388437.24,0
FL,GILCHRIST COUNTY,0,20617.92,0
FL,GILCHRIST COUNTY,0,16055.27,0
FL,GILCHRIST COUNTY,0,2986.71,0
FL,GILCHRIST COUNTY,0,29230.02,0
FL,GILCHRIST COUNTY,0,19898.28,0
FL,GILCHRIST COUNTY,0,70607.42,0
FL,GILCHRIST COUNTY,0,16000.22,0
FL,GILCHRIST COUNTY,0,37213.9,0
FL,GILCHRIST COUNTY,0,1079.46,0
FL,GILCHRIST COUNTY,0,451.25,0
FL,GILCHRIST COUNTY,0,270601.8,0
FL,GILCHRIST COUNTY,0,107331.73,0
FL,GILCHRIST COUNTY,0,18491.44,0
FL,GILCHRIST COUNTY,0,416306.53,0
FL,GILCHRIST COUNTY,0,345662.73,0
FL,GILCHRIST COUNTY,0,196756,0
FL,GILCHRIST COUNTY,0,43632.67,0
FL,GILCHRIST COUNTY,0,799354.92,0
FL,GILCHRIST COUNTY,0,2313659.28,0
FL,GILCHRIST COUNTY,0,52638.67,0
FL,GILCHRIST COUNTY,0,47098.05,0
FL,GILCHRIST COUNTY,0,29567.16,0
FL,GILCHRIST COUNTY,0,80066.8,0
FL,GILCHRIST COUNTY,0,1294329.41,0
FL,GILCHRIST COUNTY,0,1400585.36,0
FL,GILCHRIST COUNTY,0,15092.21,0
FL,GILCHRIST COUNTY,0,56562.1,0
FL,GILCHRIST COUNTY,0,90714.84,0
FL,GILCHRIST COUNTY,0,324303.97,0
FL,GILCHRIST COUNTY,0,28056.6,0
FL,GILCHRIST COUNTY,0,5611.32,0
FL,GILCHRIST COUNTY,0,143818.12,0
FL,GILCHRIST COUNTY,0,51063.01,0
FL,GILCHRIST COUNTY,0,166959.2,0
FL,ALACHUA COUNTY,59130,59130,59130
FL,ALACHUA COUNTY,72990,72990,72990
FL,ALACHUA COUNTY,37179,37179,37179
FL,ALACHUA COUNTY,5220,5220,5220
FL,ALACHUA COUNTY,127980,127980,127980
FL,ALACHUA COUNTY,450,450,450
FL,ALACHUA COUNTY,810,810,810
FL,ALACHUA COUNTY,2700,2700,2700
FL,ALACHUA COUNTY,450,450,450
FL,ALACHUA COUNTY,630,630,630
FL,ALACHUA COUNTY,540360,540360,0
FL,ALACHUA COUNTY,0,376200.19,0
FL,ALACHUA COUNTY,0,108195.11,0
FL,ALACHUA COUNTY,0,149014.66,0
FL,ALACHUA COUNTY,0,37493.35,0
FL,ALACHUA COUNTY,0,37493.35,0
FL,ALACHUA COUNTY,0,67335.83,0
FL,ALACHUA COUNTY,0,97636.96,0
FL,ALACHUA COUNTY,0,76313.95,0
FL,ALACHUA COUNTY,0,86414.32,0
FL,ALACHUA COUNTY,0,86414.32,0
FL,ALACHUA COUNTY,0,86414.32,0
FL,ALACHUA COUNTY,0,76313.95,0
FL,ALACHUA COUNTY,0,67335.83,0
FL,ALACHUA COUNTY,0,76313.95,0
FL,LEVY COUNTY,243518.4,243518.4,243518.4
FL,LEVY COUNTY,68647.5,68647.5,68647.5
FL,LEVY COUNTY,59670,59670,59670
FL,LEVY COUNTY,0,12020.58,0
FL,LEVY COUNTY,0,841440.6,0
FL,LEVY COUNTY,0,155342.88,0
FL,LEVY COUNTY,0,226541.7,0
FL,LEVY COUNTY,427679.1,427679.1,0
FL,LEVY COUNTY,0,766027.31,0
FL,LEVY COUNTY,0,664744.42,0
FL,LEVY COUNTY,0,277781.64,0
FL,LEVY COUNTY,0,6733.58,0
FL,LEVY COUNTY,0,291142.19,0
FL,LEVY COUNTY,0,55131.21,0
FL,LEVY COUNTY,0,13782.52,0
FL,LEVY COUNTY,0,84434.65,0
FL,LEVY COUNTY,0,683807.75,0
FL,LEVY COUNTY,0,13782.52,0
FL,LEVY COUNTY,0,420322.62,0
FL,LEVY COUNTY,0,971900.75,0
FL,LEVY COUNTY,0,160799.1,0
FL,LEVY COUNTY,0,96479.91,0
FL,LEVY COUNTY,0,96479.91,0
FL,LEVY COUNTY,0,65632.24,0
FL,LEVY COUNTY,0,13126,0
FL,LEVY COUNTY,0,306284.9,0
FL,LEVY COUNTY,0,47505.43,0
FL,LEVY COUNTY,0,67968.79,0
FL,LEVY COUNTY,0,433301.61,0
FL,LEVY COUNTY,0,110168.16,0
FL,LEVY COUNTY,0,124914.71,0
FL,LEVY COUNTY,0,136943.13,0
FL,LEVY COUNTY,0,95045.65,0
FL,LEVY COUNTY,0,161424.2,0
FL,LEVY COUNTY,0,95045.65,0
FL,LEVY COUNTY,0,131359.87,0
FL,LEVY COUNTY,0,121320.1,0
FL,LEVY COUNTY,0,131359.87,0
FL,LEVY COUNTY,0,110086.23,0
FL,LEVY COUNTY,0,163556.5,0
FL,LEVY COUNTY,0,94963.73,0
FL,LEVY COUNTY,0,121320.1,0
FL,UNION COUNTY,54000,54000,54000
FL,UNION COUNTY,0,36494.9,0
FL,UNION COUNTY,0,11858.29,0
FL,UNION COUNTY,0,75740.71,0
FL,UNION COUNTY,0,5111.33,0
FL,UNION COUNTY,0,8382.58,0
FL,UNION COUNTY,0,84848.08,0
FL,SEMINOLE COUNTY,0,1531829.7,0
FL,SEMINOLE COUNTY,0,1687849.2,0
FL,SEMINOLE COUNTY,0,1096678.8,0
FL,SEMINOLE COUNTY,0,1576848.6,0
FL,SEMINOLE COUNTY,0,291970.8,0
FL,SEMINOLE COUNTY,0,73512,0
FL,SEMINOLE COUNTY,0,55420.18,0
FL,SEMINOLE COUNTY,0,33492.19,0
FL,SEMINOLE COUNTY,0,68040,0
FL,SEMINOLE COUNTY,1845014.4,1845014.4,1845014.4
FL,SEMINOLE COUNTY,0,1305619.92,0
FL,SEMINOLE COUNTY,0,1437846.3,0
FL,SEMINOLE COUNTY,0,174760.74,0
FL,SEMINOLE COUNTY,0,17568.54,0
FL,SEMINOLE COUNTY,0,84144.06,0
FL,SEMINOLE COUNTY,0,86918.04,0
FL,SEMINOLE COUNTY,8356701.6,8356701.6,8356701.6
FL,SEMINOLE COUNTY,15300000,15300000,15300000
FL,SEMINOLE COUNTY,4517802.9,4517802.9,4517802.9
FL,SEMINOLE COUNTY,229482.9,229482.9,229482.9
FL,SEMINOLE COUNTY,434120.4,434120.4,434120.4
FL,SEMINOLE COUNTY,14200.2,14200.2,14200.2
FL,SEMINOLE COUNTY,0,486900000,0
FL,SEMINOLE COUNTY,0,738311,0
FL,SEMINOLE COUNTY,582480.9,582480.9,582480.9
FL,SEMINOLE COUNTY,287946,287946,287946
FL,SEMINOLE COUNTY,11620.8,11620.8,11620.8
FL,SEMINOLE COUNTY,3805419.6,3805419.6,3805419.6
FL,SEMINOLE COUNTY,13410000,13410000,13410000
FL,SEMINOLE COUNTY,614512.8,614512.8,0
FL,SEMINOLE COUNTY,0,3199526.33,0
FL,SEMINOLE COUNTY,0,148092.36,0
FL,SEMINOLE COUNTY,0,24864.89,0
FL,SEMINOLE COUNTY,0,12706.69,0
FL,SEMINOLE COUNTY,0,7953.11,0
FL,SEMINOLE COUNTY,0,7770.28,0
FL,SEMINOLE COUNTY,0,17953.91,0
FL,SEMINOLE COUNTY,0,12889.52,0
FL,SEMINOLE COUNTY,0,12889.52,0
FL,SEMINOLE COUNTY,0,711209,0
FL,SEMINOLE COUNTY,0,147543.87,0
FL,SEMINOLE COUNTY,0,23767.91,0
FL,SEMINOLE COUNTY,0,62253.64,0
FL,SEMINOLE COUNTY,0,1430645.35,0
FL,SEMINOLE COUNTY,0,17953.91,0
FL,SEMINOLE COUNTY,0,777027.82,0
FL,SEMINOLE COUNTY,0,7953.11,0
FL,SEMINOLE COUNTY,0,7953.11,0
FL,SEMINOLE COUNTY,0,228537.6,0
FL,SEMINOLE COUNTY,0,228537.6,0
FL,SEMINOLE COUNTY,0,24133.57,0
FL,SEMINOLE COUNTY,0,411367.67,0
FL,SEMINOLE COUNTY,0,182830.08,0
FL,SEMINOLE COUNTY,0,4095091.97,0
FL,SEMINOLE COUNTY,0,6353345.14,0
FL,SEMINOLE COUNTY,0,400397.87,0
FL,SEMINOLE COUNTY,0,964428.65,0
FL,SEMINOLE COUNTY,0,887640.02,0
FL,SEMINOLE COUNTY,0,99642.39,0
FL,SEMINOLE COUNTY,0,135294.26,0
FL,SEMINOLE COUNTY,0,240421.55,0
FL,SEMINOLE COUNTY,0,84101.83,0
FL,SEMINOLE COUNTY,0,131637.65,0
FL,SEMINOLE COUNTY,0,10969.8,0
FL,SEMINOLE COUNTY,0,583904.57,0
FL,SEMINOLE COUNTY,0,4746433.5,0
FL,SEMINOLE COUNTY,0,6761157.94,0
FL,SEMINOLE COUNTY,0,5111869.5,0
FL,SEMINOLE COUNTY,0,1207831.5,0
FL,SEMINOLE COUNTY,0,52488,0
FL,SEMINOLE COUNTY,0,12150,0
FL,SEMINOLE COUNTY,0,930447,0
FL,SEMINOLE COUNTY,0,256284,0
FL,SEMINOLE COUNTY,0,91350,0
FL,SEMINOLE COUNTY,0,23940000,0
FL,SEMINOLE COUNTY,0,3459583.61,0
FL,SEMINOLE COUNTY,1634724,1634724,1634724
FL,SEMINOLE COUNTY,0,18000,0
FL,LAKE COUNTY,84150,84150,84150
FL,ORANGE COUNTY,0,90000,0
FL,SEMINOLE COUNTY,0,506677.23,0
FL,SEMINOLE COUNTY,0,459810.54,0
FL,ORANGE COUNTY,7994803.5,7994803.5,7994803.5
FL,ORANGE COUNTY,2122582.5,2122582.5,2122582.5
FL,ORANGE COUNTY,1395000,1395000,1395000
FL,SEMINOLE COUNTY,126540,126540,126540
FL,ORANGE COUNTY,77400,77400,77400
FL,ORANGE COUNTY,22500,22500,22500
FL,ORANGE COUNTY,0,321781.68,0
FL,ORANGE COUNTY,0,20342.52,0
FL,ORANGE COUNTY,0,537227.46,0
FL,ORANGE COUNTY,0,2195142.84,0
FL,ORANGE COUNTY,0,59490000,0
FL,ORANGE COUNTY,300994.2,300994.2,300994.2
FL,ORANGE COUNTY,530185.5,530185.5,530185.5
FL,ORANGE COUNTY,0,18270000,0
FL,ORANGE COUNTY,364302,364302,364302
FL,ORANGE COUNTY,173952.9,173952.9,173952.9
FL,ORANGE COUNTY,0,154452.27,0
FL,ORANGE COUNTY,0,154560.27,0
FL,ORANGE COUNTY,0,154560.27,0
FL,ORANGE COUNTY,20250000,20250000,20250000
FL,ORANGE COUNTY,0,2018083.5,0
FL,ORANGE COUNTY,0,135000,0
FL,ORANGE COUNTY,0,108000,0
FL,ORANGE COUNTY,965700,965700,965700
FL,ORANGE COUNTY,342897.3,342897.3,0
FL,ORANGE COUNTY,536381.1,536381.1,0
FL,ORANGE COUNTY,0,1740702.76,0
FL,ORANGE COUNTY,0,848878.74,0
FL,ORANGE COUNTY,0,1496984.96,0
FL,ORANGE COUNTY,0,2099475.79,0
FL,SEMINOLE COUNTY,0,1368090,0
FL,SEMINOLE COUNTY,0,844182,0
FL,ORANGE COUNTY,0,45556.97,0
FL,ORANGE COUNTY,0,44926.41,0
FL,ORANGE COUNTY,0,45262.36,0
FL,ORANGE COUNTY,0,1021947.41,0
FL,ORANGE COUNTY,0,2580194.2,0
FL,ORANGE COUNTY,0,2580194.2,0
FL,ORANGE COUNTY,0,331711.13,0
FL,ORANGE COUNTY,0,1461300.96,0
FL,ORANGE COUNTY,0,1461300.96,0
FL,ORANGE COUNTY,0,196722.12,0
FL,ORANGE COUNTY,0,196722.12,0
FL,ORANGE COUNTY,0,1783070.37,0
FL,ORANGE COUNTY,0,56179.15,0
FL,ORANGE COUNTY,0,1809452.5,0
FL,ORANGE COUNTY,0,95577.54,0
FL,ORANGE COUNTY,0,202091.82,0
FL,ORANGE COUNTY,0,134554.76,0
FL,ORANGE COUNTY,0,791556.79,0
FL,ORANGE COUNTY,0,1068075.34,0
FL,ORANGE COUNTY,0,127049.9,0
FL,ORANGE COUNTY,0,8744.63,0
FL,ORANGE COUNTY,0,19732.48,0
FL,ORANGE COUNTY,0,12043.48,0
FL,ORANGE COUNTY,0,4110.79,0
FL,ORANGE COUNTY,0,18396.3,0
FL,ORANGE COUNTY,0,31288.57,0
FL,ORANGE COUNTY,0,52403.6,0
FL,ORANGE COUNTY,0,52403.6,0
FL,ORANGE COUNTY,0,41481.13,0
FL,ORANGE COUNTY,0,41481.13,0
FL,ORANGE COUNTY,0,306169.1,0
FL,ORANGE COUNTY,556308,556308,556308
FL,ORANGE COUNTY,31083.3,31083.3,31083.3
FL,ORANGE COUNTY,720,720,720
FL,ORANGE COUNTY,0,0,0
FL,ORANGE COUNTY,0,917114.07,0
FL,ORANGE COUNTY,0,412667.66,0
FL,ORANGE COUNTY,0,67335.83,0
FL,ORANGE COUNTY,0,89781.11,0
FL,ORANGE COUNTY,0,56113.2,0
FL,ORANGE COUNTY,0,28056.6,0
FL,SEMINOLE COUNTY,0,96936.93,0
FL,SEMINOLE COUNTY,0,118670.2,0
FL,SEMINOLE COUNTY,0,107923.95,0
FL,SEMINOLE COUNTY,0,62769.12,0
FL,SEMINOLE COUNTY,0,208575,0
FL,SEMINOLE COUNTY,373345.2,373345.2,373345.2
FL,SEMINOLE COUNTY,23850,23850,23850
FL,SEMINOLE COUNTY,1731150,1731150,1731150
FL,SEMINOLE COUNTY,815901.3,815901.3,815901.3
FL,SEMINOLE COUNTY,588042,588042,588042
FL,SEMINOLE COUNTY,432000,432000,432000
FL,SEMINOLE COUNTY,189640.8,189640.8,189640.8
FL,SEMINOLE COUNTY,171000,171000,171000
FL,SEMINOLE COUNTY,55800,55800,55800
FL,SEMINOLE COUNTY,6300,6300,6300
FL,SEMINOLE COUNTY,1800,1800,1800
FL,SEMINOLE COUNTY,0,1714319.64,0
FL,SEMINOLE COUNTY,0,3698.64,0
FL,SEMINOLE COUNTY,1101778.2,1101778.2,1101778.2
FL,SEMINOLE COUNTY,0,40875.98,0
FL,SEMINOLE COUNTY,0,4998005.81,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,1180.86,0
FL,SEMINOLE COUNTY,0,2343.56,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,18167.1,0
FL,SEMINOLE COUNTY,0,13625.33,0
FL,SEMINOLE COUNTY,0,13625.33,0
FL,SEMINOLE COUNTY,0,56785.82,0
FL,SEMINOLE COUNTY,0,852449.51,0
FL,SEMINOLE COUNTY,0,2270.89,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,799.35,0
FL,SEMINOLE COUNTY,0,5698111.79,0
FL,SEMINOLE COUNTY,0,1044608.41,0
FL,SEMINOLE COUNTY,0,13625.33,0
FL,SEMINOLE COUNTY,0,13625.33,0
FL,SEMINOLE COUNTY,0,13625.33,0
FL,SEMINOLE COUNTY,0,11036.51,0
FL,SEMINOLE COUNTY,0,1135.44,0
FL,SEMINOLE COUNTY,0,28931.11,0
FL,SEMINOLE COUNTY,0,127.17,0
FL,SEMINOLE COUNTY,0,1017.36,0
FL,SEMINOLE COUNTY,0,46489.62,0
FL,SEMINOLE COUNTY,0,3524.42,0
FL,SEMINOLE COUNTY,0,5195.79,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,472.34,0
FL,SEMINOLE COUNTY,0,7948.11,0
FL,SEMINOLE COUNTY,0,13125.73,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,944.69,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,302316.03,0
FL,SEMINOLE COUNTY,0,102189.95,0
FL,SEMINOLE COUNTY,0,517762.43,0
FL,SEMINOLE COUNTY,0,60314.78,0
FL,SEMINOLE COUNTY,0,736676.02,0
FL,SEMINOLE COUNTY,0,155510.4,0
FL,SEMINOLE COUNTY,0,387685.97,0
FL,SEMINOLE COUNTY,0,511040.6,0
FL,SEMINOLE COUNTY,0,211010.9,0
FL,SEMINOLE COUNTY,0,7448.51,0
FL,SEMINOLE COUNTY,0,296752.36,0
FL,SEMINOLE COUNTY,0,782774.13,0
FL,SEMINOLE COUNTY,0,421344.16,0
FL,SEMINOLE COUNTY,0,1580163.7,0
FL,SEMINOLE COUNTY,0,722525.66,0
FL,SEMINOLE COUNTY,0,158053.79,0
FL,SEMINOLE COUNTY,0,795655.52,0
FL,SEMINOLE COUNTY,0,145997.2,0
FL,SEMINOLE COUNTY,0,139341.68,0
FL,SEMINOLE COUNTY,0,1235.36,0
FL,SEMINOLE COUNTY,0,30702.4,0
FL,SEMINOLE COUNTY,0,11354.44,0
FL,SEMINOLE COUNTY,0,30202.81,0
FL,SEMINOLE COUNTY,0,3524.42,0
FL,SEMINOLE COUNTY,0,8502.2,0
FL,SEMINOLE COUNTY,0,1308.03,0
FL,SEMINOLE COUNTY,0,1962.05,0
FL,SEMINOLE COUNTY,0,2743.23,0
FL,SEMINOLE COUNTY,0,12389.96,0
FL,SEMINOLE COUNTY,0,3969.51,0
FL,SEMINOLE COUNTY,0,799.35,0
FL,SEMINOLE COUNTY,0,16223.22,0
FL,SEMINOLE COUNTY,0,34374.88,0
FL,SEMINOLE COUNTY,0,127.17,0
FL,SEMINOLE COUNTY,0,25343.11,0
FL,SEMINOLE COUNTY,0,2270.89,0
FL,SEMINOLE COUNTY,0,46489.62,0
FL,SEMINOLE COUNTY,0,127.17,0
FL,SEMINOLE COUNTY,0,3660.67,0
FL,SEMINOLE COUNTY,0,47007.38,0
FL,SEMINOLE COUNTY,0,1071.86,0
FL,SEMINOLE COUNTY,0,25433.94,0
FL,SEMINOLE COUNTY,0,20950.3,0
FL,SEMINOLE COUNTY,0,1744.04,0
FL,SEMINOLE COUNTY,0,1598.71,0
FL,SEMINOLE COUNTY,0,3033.91,0
FL,SEMINOLE COUNTY,0,1171.78,0
FL,SEMINOLE COUNTY,0,22890.55,0
FL,SEMINOLE COUNTY,0,139379.62,0
FL,SEMINOLE COUNTY,0,139379.62,0
FL,SEMINOLE COUNTY,0,134002.32,0
FL,SEMINOLE COUNTY,0,21079.02,0
FL,SEMINOLE COUNTY,1048483.8,1048483.8,1048483.8
FL,SEMINOLE COUNTY,0,14580000,0
FL,SEMINOLE COUNTY,0,1374286.5,0
FL,SEMINOLE COUNTY,0,814176,0
FL,SEMINOLE COUNTY,0,1221682.5,0
FL,SEMINOLE COUNTY,0,3736647,0
FL,SEMINOLE COUNTY,0,1113489,0
FL,SEMINOLE COUNTY,0,13851,0
FL,SEMINOLE COUNTY,0,881968.5,0
FL,SEMINOLE COUNTY,0,924129,0
FL,SEMINOLE COUNTY,0,4183123.5,0
FL,SEMINOLE COUNTY,0,1135202.4,0
FL,SEMINOLE COUNTY,0,1590895.32,0
FL,SEMINOLE COUNTY,0,1590895.32,0
FL,SEMINOLE COUNTY,0,1590895.32,0
FL,SEMINOLE COUNTY,0,17568.54,0
FL,SEMINOLE COUNTY,0,5823508.68,0
FL,SEMINOLE COUNTY,0,78596.1,0
FL,SEMINOLE COUNTY,0,811851.48,0
FL,SEMINOLE COUNTY,0,555330.47,0
FL,SEMINOLE COUNTY,0,310500,0
FL,SEMINOLE COUNTY,0,1496700,0
FL,SEMINOLE COUNTY,0,567900,0
FL,SEMINOLE COUNTY,456818.4,456818.4,0
FL,SEMINOLE COUNTY,0,296123.78,0
FL,SEMINOLE COUNTY,0,1037729.44,0
FL,SEMINOLE COUNTY,0,9584.06,0
FL,SEMINOLE COUNTY,0,48645.14,0
FL,SEMINOLE COUNTY,0,65573.18,0
FL,SEMINOLE COUNTY,0,161588.95,0
FL,SEMINOLE COUNTY,0,119835.45,0
FL,SEMINOLE COUNTY,0,90189.91,0
FL,SEMINOLE COUNTY,0,844.14,0
FL,SEMINOLE COUNTY,0,14430.72,0
FL,SEMINOLE COUNTY,0,494.11,0
FL,SEMINOLE COUNTY,0,103859.61,0
FL,SEMINOLE COUNTY,0,1662418.73,0
FL,SEMINOLE COUNTY,0,352802.2,0
FL,SEMINOLE COUNTY,0,4340.76,0
FL,SEMINOLE COUNTY,0,1108279.15,0
FL,SEMINOLE COUNTY,0,230891.49,0
FL,SEMINOLE COUNTY,0,923565.96,0
FL,SEMINOLE COUNTY,0,125143.19,0
FL,SEMINOLE COUNTY,0,66219.68,0
FL,SEMINOLE COUNTY,0,82197.37,0
FL,SEMINOLE COUNTY,0,92356.6,0
FL,SEMINOLE COUNTY,0,230891.49,0
FL,SEMINOLE COUNTY,0,84762.11,0
FL,SEMINOLE COUNTY,0,317335.42,0
FL,SEMINOLE COUNTY,0,30904.36,0
FL,SEMINOLE COUNTY,0,42582.86,0
FL,SEMINOLE COUNTY,0,41543.84,0
FL,SEMINOLE COUNTY,0,42442.47,0
FL,SEMINOLE COUNTY,0,54003.67,0
FL,SEMINOLE COUNTY,0,8075.66,0
FL,SEMINOLE COUNTY,0,13851.64,0
FL,SEMINOLE COUNTY,0,51849.92,0
FL,SEMINOLE COUNTY,0,38754.67,0
FL,SEMINOLE COUNTY,0,894.94,0
FL,SEMINOLE COUNTY,0,2696.81,0
FL,SEMINOLE COUNTY,0,5704.87,0
FL,SEMINOLE COUNTY,0,1572.83,0
FL,SEMINOLE COUNTY,0,92356.6,0
FL,SEMINOLE COUNTY,0,64412.26,0
FL,SEMINOLE COUNTY,0,902416.3,0
FL,SEMINOLE COUNTY,0,2110.35,0
FL,SEMINOLE COUNTY,0,95627.87,0
FL,SEMINOLE COUNTY,0,1772.32,0
FL,SEMINOLE COUNTY,0,59789.81,0
FL,SEMINOLE COUNTY,0,3005.28,0
FL,SEMINOLE COUNTY,0,559496.26,0
FL,SEMINOLE COUNTY,0,1803.72,0
FL,SEMINOLE COUNTY,0,831.21,0
FL,SEMINOLE COUNTY,0,3255.57,0
FL,SEMINOLE COUNTY,0,956.81,0
FL,SEMINOLE COUNTY,0,3005.28,0
FL,SEMINOLE COUNTY,0,30015.89,0
FL,SEMINOLE COUNTY,0,1828.66,0
FL,SEMINOLE COUNTY,0,5763.05,0
FL,SEMINOLE COUNTY,0,2682.04,0
FL,SEMINOLE COUNTY,0,914.33,0
FL,SEMINOLE COUNTY,0,1496.18,0
FL,SEMINOLE COUNTY,0,17547.75,0
FL,SEMINOLE COUNTY,0,851430.7,0
FL,SEMINOLE COUNTY,0,1296622.35,0
FL,SEMINOLE COUNTY,0,12510000,0
FL,SEMINOLE COUNTY,0,393417,0
FL,SEMINOLE COUNTY,0,1767046.5,0
FL,SEMINOLE COUNTY,0,3023662.5,0
FL,SEMINOLE COUNTY,0,5709735,0
FL,SEMINOLE COUNTY,0,6628203,0
FL,SEMINOLE COUNTY,0,50589,0
FL,SEMINOLE COUNTY,0,303534,0
FL,SEMINOLE COUNTY,0,13680000,0
FL,SEMINOLE COUNTY,0,581377.5,0
FL,SEMINOLE COUNTY,0,1689457.5,0
FL,SEMINOLE COUNTY,0,1965870,0
FL,SEMINOLE COUNTY,0,1730281.5,0
FL,SEMINOLE COUNTY,0,1367725.5,0
FL,SEMINOLE COUNTY,0,753769.8,0
FL,SEMINOLE COUNTY,0,216216,0
FL,SEMINOLE COUNTY,0,770310,0
FL,SEMINOLE COUNTY,0,828265.5,0
FL,SEMINOLE COUNTY,0,8575821,0
FL,SEMINOLE COUNTY,0,7406010,0
FL,SEMINOLE COUNTY,0,475380,0
FL,SEMINOLE COUNTY,0,122607,0
FL,SEMINOLE COUNTY,0,127395,0
FL,SEMINOLE COUNTY,0,19836,0
FL,SEMINOLE COUNTY,1580724,1580724,1580724
FL,SEMINOLE COUNTY,688905,688905,688905
FL,SEMINOLE COUNTY,0,225000,0
FL,ORANGE COUNTY,317461.5,317461.5,0
FL,ORANGE COUNTY,0,921581.44,0
FL,ORANGE COUNTY,0,106427.48,0
FL,ORANGE COUNTY,0,83871.07,0
FL,ORANGE COUNTY,0,89444.65,0
FL,ORANGE COUNTY,0,89444.65,0
FL,ORANGE COUNTY,0,8655.47,0
FL,ORANGE COUNTY,0,62552.17,0
FL,ORANGE COUNTY,0,122348.76,0
FL,ORANGE COUNTY,0,95311.26,0
FL,ORANGE COUNTY,0,43504.42,0
FL,ORANGE COUNTY,0,401780.27,0
FL,ORANGE COUNTY,0,139867.83,0
FL,ORANGE COUNTY,279000,279000,279000
FL,ORANGE COUNTY,0,277276.92,0
FL,ORANGE COUNTY,0,391131.18,0
FL,ORANGE COUNTY,0,88665.95,0
FL,ORANGE COUNTY,0,17910000,0
FL,ORANGE COUNTY,323183.7,323183.7,0
FL,ORANGE COUNTY,0,893026.29,0
FL,ORANGE COUNTY,0,1452076.39,0
FL,ORANGE COUNTY,0,382291.33,0
FL,ORANGE COUNTY,1130724,1130724,1130724
FL,ORANGE COUNTY,0,41789.07,0
FL,ORANGE COUNTY,0,44941.91,0
FL,ORANGE COUNTY,0,45262.75,0
FL,ORANGE COUNTY,0,5941922.91,0
FL,ORANGE COUNTY,0,1362100.01,0
FL,ORANGE COUNTY,0,6647.63,0
FL,ORANGE COUNTY,0,35248.38,0
FL,ORANGE COUNTY,0,33110.96,0
FL,ORANGE COUNTY,0,27888.67,0
FL,ORANGE COUNTY,0,27888.67,0
FL,ORANGE COUNTY,0,0,0
FL,ORANGE COUNTY,0,0,0
FL,ORANGE COUNTY,0,0,0
FL,ORANGE COUNTY,0,0,0
FL,ORANGE COUNTY,0,0,0
FL,ORANGE COUNTY,0,0,0
FL,VOLUSIA COUNTY,406800,406800,406800
FL,VOLUSIA COUNTY,220320,220320,220320
FL,VOLUSIA COUNTY,0,447535.44,0
FL,VOLUSIA COUNTY,0,707364.9,0
FL,VOLUSIA COUNTY,208800,208800,208800
FL,VOLUSIA COUNTY,530661.6,530661.6,0
FL,VOLUSIA COUNTY,477872.1,477872.1,0
FL,VOLUSIA COUNTY,0,2857.14,0
FL,VOLUSIA COUNTY,0,14285.7,0
FL,VOLUSIA COUNTY,0,28571.4,0
FL,VOLUSIA COUNTY,0,115237.96,0
FL,VOLUSIA COUNTY,0,79999.91,0
FL,VOLUSIA COUNTY,0,6834.28,0
FL,VOLUSIA COUNTY,0,95237.98,0
FL,VOLUSIA COUNTY,0,12380.94,0
FL,VOLUSIA COUNTY,0,61904.69,0
